"deb_sem";"code";"abv";"abz";"ahh";"ajb";"atb";"bel";"bhk";"boe";"bos";"cda";"die";"dri";"ejd";"far";"fns";"iho";"mae";"mdv";"mhj";"mia";"mjr";"mnj";"mrb";"mrg";"mrt";"mtn";"nsb";"sbv";"stm";"tdd";"tgr";"tlr";"toa";"tsl"
2014-12-22;"2014_52";7.3951667;47.8626706;40.4707491;50.3100402;45.260318;12.1104817;52.2603795;41.9730237;21.258945;50.571055;17.63106489;46.3683656;17.92502219;8.6867164;7.229137;18.96300118;42.7318603;10.04220385;41.98655133;16.4864591;52.2603795;19.7079732;17.596557;57.023046;39.2837438;34.9435045;47.7838571;27.02105912;85.6013423;47.62119933;2.6148753;23.86774698;35.4108818;52.2603795
2014-12-15;"2014_51";34.3398402;35.38427983;36.8843117;36.3767729;85.8419055;1.5458798;37.2632512;61.6856807;69.7726787;40.3466989;5.41179801;33.77201361;20.4835322;60.297539;60.1637332;34.7031157;61.7036811;0;63.6309439;15.591816;37.2632512;71.160798;9.0073209;35.7399828;9.0686893;3.891012;15.8891984;0.56100609;48.1841152;56.84433706;37.80948278;21.3411029;31.1361735;37.2632512
2014-12-08;"2014_50";16.53138572;73.7201202;4.6190364;101.0312975;37.4598504;0.32526857;103.0423721;8.27867849;53.15556;104.176699;10.85284534;6.48634341;17.7457344;62.132121;63.5200585;36.07260753;14.8673824;0;8.3724852;5.08988434;103.0423721;61.5192432;7.7242913;80.235967;15.0189543;0.02614408;18.1155963;26.8913701;14.3583834;74.5206253;16.0112425;18.4592933;60.8368045;103.0423721
2014-12-01;"2014_49";198.6131144;52.33240147;0.0255836;41.948112;38.3079911;0.5539593;38.573477;0.08549999;38.234153;38.07804027;0;4.4709565;68.07561474;48.9455384;29.5494274;14.06263528;2.3860417;0;0;6.68885576;38.573477;83.2934926;3.801188;44.379231;7.8880637;0;0.5776412;18.647493;21.490396;37.258446;271.79595308;8.96098758;72.0808214;38.573477
2014-11-24;"2014_48";2.0247707;139.9643;32.19035455;92.014809;10.10318324;0.02263746;74.0296911;19.238966;8.08243259;67.32261046;8.67038006;31.8355683;0.7253632;8.86956;8.8014662;3.332696;21.7657945;0;17.9985683;0.9663844;74.0296911;9.99619848;0;96.376862;24.020773;0;4.42836262;28.042378;37.23314;43.7472073;2.4888142;0;245.498221;74.0296911
2014-11-17;"2014_47";80.57258985;62.0663812;7.3768063;27.4588395;41.26777537;6.2607593;19.84521892;13.4266798;56.986334;18.53313882;2.22689626;14.98885619;40.563894;72.9969623;48.380583;23.55280701;13.9267419;6.0876045;13.95629835;12.25121586;19.84521892;139.2156253;9.8348826;36.1014246;26.7284385;0.1205993;11.11768351;73.504573;37.6264737;26.2344803;102.69888979;13.691822;109.3898639;19.84521892
2014-11-10;"2014_46";6.4022251;11.03959058;2.9151729;5.9412166;54.7168845;1.6416841;6.1639688;0.2208457;24.331842;6.7705133;0.5987851;4.9821098;5.077103;7.71724163;5.298632;2.61286251;0.04720571;0;0;9.9150629;6.1639688;23.623145;1.6896179;16.1476975;13.0126079;13.624577;2.94682866;42.151975;10.07122657;24.9857923;6.976864;3.950611;19.955319;6.1639688
2014-11-03;"2014_45";36.1327352;41.6079908;10.12236142;64.656891;54.9548482;0.7069836;68.2888163;16.5846558;57.132946;69.284171;2.1120644;13.00179551;16.4631671;60.1971371;53.8485695;18.61995621;20.0133587;0;16.9561999;9.0313348;68.2888163;83.72834357;0;55.718575;11.3508907;0;6.876686;10.087513;24.5305537;61.988124;45.2952326;0;20.9164138;68.2888163
2014-10-27;"2014_44";14.9458468;9.63412272;0.4037359;3.02674365;25.4413248;0.35868261;2.0647837;0;28.1656089;2.64856394;0.2682783;1.80180306;7.25916949;33.753564;13.95112323;1.60582483;0;0;0;4.4374075;2.0647837;98.825758;0.21229478;6.61622292;3.4159122;0;9.9807488;11.5830943;15.877419;10.92578037;18.9131651;1.1866159;15.947289;2.0647837
2014-10-20;"2014_43";37.8730098;4.82346607;0.3095936;3.31147683;1.8121368;0;3.22249953;0;29.1238192;2.734605;4.109958;0.874947;16.91676846;55.982204;20.3566271;2.32757107;0.1777916;0;0;0;3.22249953;147.828002;0;4.76698257;14.08754;0;7.9979091;18.9968876;2.16399072;1.739876;48.2779727;0;7.50631157;3.22249953
2014-10-13;"2014_42";27.028098;1.9346672;5.630103;1.74051547;0.5349345;4.604295;1.90988052;0.4593202;6.078693;1.816159;1.01554576;4.7637405;12.54159;12.233219;4.751515;5.2755425;0.2452928;4.98864;0.03710845;4.026174;1.90988052;28.7023016;5.757408;1.6856329;5.322026;0.12112441;1.4316347;15.058806;0.8584048;1.192357;34.6734347;6.529373;2.90748176;1.90988052
2014-10-06;"2014_41";25.14711;0.7386869;4.723217;0;0;0;0;137.7132;1.1748745;0;0.68282394;1.83838805;9.864721;2.6168663;1.2584755;0.204088;119.943;0;149.068;0;0;4.570862;0;0;5.9288814;0;0;6.4763343;2.05704199;0;33.84488;0;1.3643017;0
2014-09-29;"2014_40";44.9869347;1.85696329;0;0.8752118;0.43543025;0;0.910385;0;2.31384215;0.48007238;0;1.1625268;14.75254;5.085064;1.17951129;0.05368814;0;0;0;0;0.910385;10.96325816;0;2.57719446;3.5288157;0;0;3.4624944;2.99571801;0.2585306;61.9162376;0;2.86289379;0.910385
