"code";"deb_sem";"abon";"abv";"abz";"ahh";"ajb";"ambl";"ants";"atb";"bel";"bela";"bhk";"boe";"bos";"cda";"die";"diri";"dona";"dri";"ejd";"far";"fito";"fns";"iho";"mae";"mand";"mdv";"mhj";"mia";"miad";"mjr";"mnj";"mnld";"mora";"mrb";"mrg";"mrt";"mtn";"nsb";"samp";"sbv";"snam";"stm";"tanb";"tdd";"tgr";"tlr";"toa";"tomp";"tsar";"tsim";"tsl";"velo";"vink";"vola"
"2008_35";"2008-08-25";0;5;7;4;2;0;2;10;22;0;4;8;1;8;25;1;1;7;3;1;0;0;0;14;2;1;5;8;0;4;9;5;0;8;0;5;12;19;3;6;2;1;4;12;6;3;3;1;3;0;0;0;1;1
"2008_34";"2008-08-18";1;4;5;1;2;0;0;1;4;5;2;7;1;7;25;2;0;19;2;8;0;6;7;10;2;9;6;4;3;3;8;6;1;2;14;7;13;9;0;3;2;1;6;13;6;0;14;1;3;1;2;4;2;0
"2008_33";"2008-08-11";0;3;0;1;2;0;1;6;6;3;4;14;1;0;4;1;1;6;3;0;0;6;7;35;0;6;3;14;1;5;0;3;0;15;5;5;0;34;5;2;0;3;4;11;6;6;0;1;3;1;4;2;2;0
"2008_32";"2008-08-04";2;6;6;3;0;0;1;6;25;3;3;15;2;4;15;2;0;12;2;9;0;2;7;12;2;8;1;8;2;5;2;9;0;9;12;3;1;3;3;4;3;3;3;7;1;7;15;0;2;2;6;4;1;0
"2008_31";"2008-07-28";1;4;2;2;1;0;0;7;30;2;1;14;7;3;25;2;2;0;3;3;0;0;12;33;1;11;2;3;3;1;7;6;1;4;9;4;5;35;4;4;2;4;6;13;7;2;16;1;1;2;3;0;0;0
"2008_30";"2008-07-21";0;7;0;1;1;0;0;13;26;5;3;6;5;0;14;0;1;2;2;15;0;2;0;21;2;8;1;8;1;6;0;1;0;16;15;9;6;17;2;10;1;1;3;11;6;9;7;1;2;2;4;2;1;1
"2008_29";"2008-07-14";2;6;7;3;0;0;3;8;12;2;3;4;0;9;0;2;0;18;2;2;0;4;0;13;1;7;2;12;4;5;5;4;0;1;17;9;2;29;5;4;1;2;4;9;2;8;6;1;2;0;0;4;2;1
"2008_28";"2008-07-07";0;3;5;3;1;0;3;13;31;1;3;0;3;5;27;1;0;19;3;2;0;6;8;29;1;5;8;6;2;1;7;6;0;8;7;9;1;0;3;3;0;0;1;11;3;4;7;1;4;1;1;3;2;1
"2008_27";"2008-06-30";2;2;4;1;2;0;3;5;14;2;1;3;2;6;25;0;0;14;0;6;0;4;12;6;0;0;0;14;3;0;7;5;0;8;9;3;10;19;0;5;0;0;7;9;5;7;11;0;1;0;2;2;0;0
"2008_26";"2008-06-23";1;2;5;4;1;0;3;7;14;4;0;12;3;8;14;2;2;13;0;4;0;5;5;35;1;6;4;7;5;3;0;2;0;15;15;0;13;36;2;9;3;0;2;5;5;2;0;0;1;2;7;3;1;0
"2008_25";"2008-06-16";0;4;3;0;1;0;2;13;28;5;4;5;2;10;24;2;1;18;2;4;0;0;6;3;2;5;1;11;5;3;9;9;0;0;14;8;3;2;0;0;1;3;0;13;5;9;6;0;2;0;5;1;2;1
"2008_24";"2008-06-09";1;5;4;4;0;0;2;9;22;4;3;6;5;5;2;1;0;17;0;13;0;5;2;15;2;3;2;11;1;4;9;8;0;9;3;7;2;8;1;3;3;1;5;2;3;5;1;1;2;0;0;4;0;1
"2008_23";"2008-06-02";1;7;2;0;2;0;0;6;12;2;3;13;4;6;3;0;3;18;3;15;0;2;10;29;1;12;1;12;2;3;6;9;1;19;4;8;1;30;5;5;3;3;1;10;2;2;17;0;0;1;6;3;0;0
"2008_22";"2008-05-26";1;5;6;1;1;0;2;7;23;0;3;7;2;0;2;1;2;8;0;8;0;4;10;15;1;9;2;5;2;3;6;3;0;5;3;9;12;14;3;8;3;2;4;11;1;6;14;0;2;0;5;4;1;1
"2008_21";"2008-05-19";2;2;8;5;0;0;0;2;22;4;2;10;5;8;27;1;3;15;2;14;0;3;1;28;1;6;2;7;1;3;4;7;1;18;14;5;0;15;4;10;3;1;0;5;7;8;15;1;1;2;0;2;1;0
"2008_20";"2008-05-12";2;3;7;0;0;0;0;13;14;0;0;8;0;8;4;0;1;15;2;6;0;5;0;3;2;6;6;8;3;4;0;9;0;19;3;6;1;19;2;9;3;2;6;2;1;9;16;0;3;0;0;1;0;1
"2008_19";"2008-05-05";0;0;4;1;0;0;1;4;19;2;4;6;0;8;24;2;1;13;2;7;0;1;4;32;1;3;6;2;5;0;3;1;0;4;7;1;13;31;4;9;2;0;4;5;3;3;11;0;4;2;1;4;0;1
"2008_18";"2008-04-28";1;5;6;5;1;0;0;9;24;3;1;13;3;2;26;2;0;15;2;14;0;1;2;13;1;10;6;13;3;4;5;5;1;12;10;3;9;22;1;5;3;3;8;13;7;1;13;0;0;0;3;1;1;1
"2008_17";"2008-04-21";2;2;1;5;0;0;0;9;2;3;1;0;6;5;24;2;2;6;1;9;0;2;8;36;2;6;2;11;2;0;9;5;1;7;3;3;11;24;3;3;2;3;7;5;6;8;10;1;0;2;1;4;1;0
"2008_16";"2008-04-14";1;1;2;3;2;0;0;11;16;4;3;0;2;9;18;1;1;9;2;2;0;2;2;31;0;8;6;0;4;1;7;0;1;15;10;1;1;12;3;5;2;1;4;2;6;0;17;1;2;0;5;3;2;0
"2008_15";"2008-04-07";2;3;7;2;1;0;1;12;6;5;4;13;2;6;4;1;2;7;1;12;0;0;13;21;1;7;8;4;1;4;2;7;1;18;3;3;7;2;2;0;0;3;7;12;7;8;2;1;4;1;2;0;0;0
"2008_14";"2008-03-31";2;1;0;3;0;0;2;5;24;4;0;7;6;0;22;0;1;16;0;5;0;5;12;2;2;6;2;4;5;3;8;1;0;8;5;3;4;17;3;8;1;4;0;3;5;6;15;0;3;0;2;2;1;1
"2008_13";"2008-03-24";0;3;6;5;0;0;0;2;13;1;4;4;5;7;11;0;0;9;0;4;0;2;13;36;0;11;0;11;5;0;8;3;1;15;2;4;12;17;1;1;2;2;7;1;2;1;6;1;0;2;6;3;0;1
"2008_12";"2008-03-17";1;1;5;1;0;0;1;9;30;0;0;5;1;8;11;1;1;6;0;0;0;0;13;31;1;7;4;5;2;5;0;8;0;0;13;4;11;11;1;2;2;1;5;12;2;7;17;1;1;0;0;0;0;0
"2008_11";"2008-03-10";0;1;2;5;0;0;0;6;18;4;0;2;3;2;1;0;0;14;0;12;0;2;1;34;2;1;8;3;5;1;8;6;0;15;14;4;10;2;1;3;2;3;7;7;7;7;12;0;3;1;7;4;2;0
"2008_10";"2008-03-03";0;7;3;3;0;0;1;8;11;0;3;1;6;2;17;2;2;5;2;4;0;3;7;31;2;2;3;6;5;6;8;3;1;8;16;2;0;28;5;0;1;3;5;2;7;5;14;1;3;1;7;3;0;1
"2008_09";"2008-02-25";2;2;4;3;1;0;3;2;27;3;1;7;2;0;27;0;0;4;0;15;0;2;0;17;1;2;7;13;2;3;7;1;0;16;6;6;11;32;2;8;3;2;2;12;2;6;11;0;3;0;4;3;1;0
"2008_08";"2008-02-18";1;4;7;4;0;0;0;2;28;0;3;10;7;9;5;0;0;4;1;9;0;2;9;14;2;6;5;8;3;0;8;1;0;7;8;0;12;20;0;6;1;2;3;0;0;7;7;0;2;1;1;3;0;0
"2008_07";"2008-02-11";2;7;1;4;1;0;2;11;25;5;2;6;5;9;4;2;0;2;3;6;0;1;13;7;0;2;4;3;4;3;5;9;1;18;14;7;10;6;0;5;2;1;5;0;5;2;15;1;1;2;0;1;0;1
"2008_06";"2008-02-04";1;3;6;4;0;0;2;3;21;0;0;9;0;7;16;1;3;12;0;2;0;6;8;15;0;8;8;0;5;4;3;4;1;18;2;2;10;27;3;2;1;1;0;12;3;3;1;0;1;0;7;4;1;1
"2008_05";"2008-01-28";0;6;2;4;1;0;3;13;33;4;2;15;7;4;24;2;2;17;0;2;0;6;0;11;1;1;3;7;4;1;9;1;0;15;8;7;10;33;4;7;1;0;2;1;1;2;13;0;0;0;4;0;0;0
"2008_04";"2008-01-21";0;6;0;5;0;0;2;1;26;2;1;13;5;10;17;2;0;9;2;5;0;0;5;10;2;3;4;11;3;1;0;7;0;2;4;5;0;3;4;6;3;3;6;13;5;6;10;1;4;0;2;2;1;1
"2008_03";"2008-01-14";0;1;8;2;2;0;0;1;4;3;3;7;4;7;27;0;2;12;1;13;0;1;9;26;0;7;5;9;4;6;2;3;0;10;3;6;13;27;3;3;1;0;0;11;6;5;3;1;2;2;3;2;2;0
"2008_02";"2008-01-07";2;4;2;1;2;0;0;12;13;0;0;15;4;10;17;1;3;10;1;5;0;1;1;16;2;10;4;6;2;2;1;8;1;0;12;8;5;37;2;0;3;4;6;8;5;4;15;0;4;0;7;2;2;1
"2008_01";"2007-12-31";0;0;2;2;0;0;0;4;21;0;2;5;5;1;5;0;3;12;2;6;0;2;12;11;1;10;5;0;0;4;5;6;0;2;10;2;7;12;0;1;3;2;3;5;1;2;3;0;2;0;0;2;0;0
"2007_52";"2007-12-24";0;2;0;4;1;0;3;3;27;2;3;6;0;8;22;1;2;4;3;3;0;4;12;9;1;12;5;7;5;3;3;5;0;1;8;9;12;25;0;3;1;2;2;3;5;7;9;1;1;2;1;1;1;0
"2007_51";"2007-12-17";0;2;0;5;0;0;3;9;9;3;0;7;4;8;23;2;0;7;3;7;0;4;10;10;1;9;0;10;4;1;9;7;0;18;0;1;5;21;2;0;3;4;8;4;4;4;12;1;0;1;7;3;1;0
"2007_50";"2007-12-10";0;3;8;0;2;0;1;9;32;3;0;2;3;4;4;0;3;19;1;11;0;0;3;9;0;9;7;5;4;1;9;8;1;9;10;4;6;16;2;5;2;1;7;8;4;8;5;1;4;2;7;2;1;1
"2007_49";"2007-12-03";2;3;1;3;0;0;2;7;8;1;3;14;6;7;16;1;0;12;2;9;0;3;6;26;2;9;0;3;1;3;6;8;1;4;2;7;12;17;0;5;0;3;3;7;7;1;2;1;1;1;1;1;0;0
"2007_48";"2007-11-26";0;0;3;4;0;0;1;4;22;2;2;14;7;4;22;0;2;19;0;4;0;5;8;15;2;11;2;6;0;2;7;7;0;15;6;8;11;9;2;8;3;1;4;13;2;6;0;1;1;2;6;3;0;1
"2007_47";"2007-11-19";2;3;4;5;1;0;2;7;20;3;3;1;3;3;4;2;0;17;2;11;0;2;6;20;0;8;1;11;0;2;1;3;1;13;16;6;8;23;0;2;0;4;8;10;1;0;7;0;0;2;7;1;2;0
"2007_46";"2007-11-12";1;1;8;3;1;0;1;10;23;0;2;7;2;9;15;1;3;3;1;9;0;6;11;15;1;11;5;4;0;3;8;5;1;18;14;9;9;23;0;5;0;1;7;13;6;0;6;0;0;1;4;4;1;0
"2007_45";"2007-11-05";2;2;4;2;2;0;2;5;20;2;4;11;3;8;3;2;1;2;1;6;0;4;9;14;2;12;2;4;1;0;7;3;0;1;5;1;3;4;4;8;3;0;1;9;2;9;0;0;0;1;3;3;2;1
"2007_44";"2007-10-29";0;4;6;1;1;0;0;2;4;5;1;4;2;5;24;0;3;19;2;4;0;3;5;6;2;4;7;3;3;5;9;7;1;13;8;2;4;11;0;6;0;0;5;13;2;4;17;1;0;2;0;3;0;1
"2007_43";"2007-10-22";0;0;4;4;0;0;0;10;5;2;3;15;5;3;2;1;1;15;0;5;0;3;0;25;2;3;6;4;2;4;8;5;0;3;10;6;12;37;0;10;2;4;4;5;0;4;7;1;0;1;6;0;1;0
"2007_42";"2007-10-15";0;2;2;1;0;0;1;5;32;3;1;2;4;2;5;1;2;2;0;15;0;4;4;34;0;3;8;3;2;1;0;2;1;7;3;2;6;34;0;9;0;4;3;3;5;1;5;0;3;2;1;3;0;1
"2007_41";"2007-10-08";2;1;0;4;2;0;0;4;24;5;2;9;5;6;15;2;2;1;0;14;0;5;13;3;1;3;0;0;4;0;8;9;0;12;9;5;0;1;5;7;1;0;0;13;1;8;17;0;0;0;7;4;1;1
"2007_40";"2007-10-01";1;2;0;1;1;0;0;11;18;0;3;12;7;9;5;1;0;19;2;14;0;4;11;29;0;5;5;8;3;1;7;2;0;4;7;8;1;23;1;10;2;0;2;0;3;2;7;0;4;2;1;2;2;1
"2007_39";"2007-09-24";2;1;6;2;2;0;2;3;2;3;2;4;2;2;24;2;3;1;3;9;0;4;11;25;2;2;1;5;3;4;3;3;1;8;12;10;2;24;2;0;1;3;8;9;1;5;4;1;1;0;2;1;2;0
"2007_38";"2007-09-17";2;2;3;3;2;0;0;1;28;0;2;15;5;0;1;1;2;7;3;0;0;4;1;15;0;9;5;10;4;1;5;1;1;3;3;5;4;5;3;5;0;0;0;0;1;1;4;0;4;0;0;4;1;1
"2007_37";"2007-09-10";2;1;7;0;2;0;2;0;25;0;4;9;1;4;7;1;2;12;3;1;0;1;1;4;1;9;6;13;3;1;1;6;0;2;1;2;0;35;4;3;3;0;5;13;1;9;15;1;3;2;4;3;2;0
"2007_36";"2007-09-03";2;7;0;3;0;0;3;3;27;1;4;6;7;3;1;0;0;14;1;2;0;4;13;34;1;10;8;12;3;2;2;6;1;12;12;3;4;8;3;10;0;3;8;2;7;7;17;1;3;2;6;3;1;0
"2007_35";"2007-08-27";1;7;0;5;1;0;0;2;9;1;2;4;5;8;10;1;1;4;1;3;0;6;1;12;1;7;5;7;4;0;4;8;1;4;0;5;0;35;2;4;2;4;7;4;6;4;11;1;1;2;6;3;2;0
"2007_34";"2007-08-20";0;6;7;0;1;0;0;3;29;5;4;4;4;9;1;0;0;12;0;15;0;1;1;4;2;2;1;7;2;6;1;1;1;14;14;2;2;29;5;1;2;2;4;5;5;0;17;1;0;0;4;4;2;1
"2007_33";"2007-08-13";2;1;2;2;2;0;1;1;16;5;3;9;5;1;21;0;1;14;0;5;0;2;6;4;2;6;5;12;0;2;7;8;0;1;5;1;8;19;5;7;2;1;8;11;5;6;10;1;4;2;7;4;1;0
"2007_32";"2007-08-06";2;2;1;1;0;0;2;5;34;2;4;10;0;2;1;0;1;4;2;15;0;6;5;31;1;9;1;2;1;6;6;0;0;2;15;7;9;34;5;4;3;0;7;4;6;6;14;0;2;2;2;2;0;0
"2007_31";"2007-07-30";1;3;5;1;0;0;1;3;11;0;2;13;0;5;23;2;2;9;3;8;0;2;12;30;1;5;2;5;2;5;5;8;0;16;13;9;1;11;5;4;0;0;5;5;4;2;5;1;3;2;5;2;2;0
"2007_30";"2007-07-23";0;0;8;0;2;0;0;4;16;0;4;3;4;8;23;2;2;13;3;6;0;0;7;20;2;4;5;12;2;1;3;8;1;4;7;2;13;30;1;5;3;3;2;2;0;3;5;0;2;0;1;3;0;0
"2007_29";"2007-07-16";0;2;0;0;1;0;3;2;8;2;2;8;2;5;0;0;3;19;1;9;0;0;9;33;1;3;5;8;5;2;7;8;0;10;16;10;10;33;4;0;1;3;7;2;1;8;10;0;3;0;7;3;2;0
"2007_28";"2007-07-09";1;0;1;4;2;0;2;6;10;3;2;8;4;0;23;2;2;4;2;12;0;2;9;29;2;5;4;14;0;6;9;2;1;16;1;8;4;27;2;1;3;4;2;5;7;0;16;1;3;2;1;1;0;0
"2007_27";"2007-07-02";1;7;0;3;1;0;1;10;34;0;3;5;5;7;9;2;0;10;3;7;0;6;13;9;2;3;7;14;0;3;2;4;0;9;4;3;4;3;4;4;2;4;7;6;1;2;4;0;1;0;3;0;0;1
"2007_26";"2007-06-25";1;5;8;2;0;0;3;4;13;2;3;3;7;0;10;1;2;11;2;11;0;1;12;29;2;9;7;4;4;3;6;5;1;4;4;0;4;7;1;4;2;3;3;1;3;8;7;1;2;1;3;0;0;0
"2007_25";"2007-06-18";1;5;2;3;0;0;3;0;17;2;4;0;4;9;20;2;1;7;0;12;0;6;12;34;0;0;3;14;3;4;5;1;1;11;6;4;2;18;3;3;1;1;2;5;6;8;1;1;0;2;5;0;1;1
"2007_24";"2007-06-11";1;4;6;5;0;0;2;6;9;2;4;5;0;2;29;1;3;5;1;2;0;6;6;25;2;11;8;11;2;5;3;9;1;2;1;1;4;8;1;0;0;0;2;6;0;0;5;1;1;1;1;4;0;0
"2007_23";"2007-06-04";2;6;8;2;2;0;3;11;15;1;0;12;1;6;17;0;0;13;3;2;0;1;11;30;2;10;4;9;1;4;9;6;1;18;1;1;13;21;4;9;1;2;7;0;3;5;8;0;4;2;4;1;1;0
"2007_22";"2007-05-28";1;0;4;1;2;0;1;11;32;1;0;10;0;2;15;0;3;3;3;0;0;3;12;30;2;10;8;0;3;6;6;0;0;10;8;9;13;16;2;1;1;4;8;0;6;6;16;0;0;2;0;2;2;0
"2007_21";"2007-05-21";0;7;5;4;1;0;3;10;3;4;2;13;4;6;24;0;3;16;3;9;0;3;13;20;1;8;6;6;1;0;2;1;1;0;17;1;10;28;0;5;3;2;0;6;2;4;7;0;4;2;1;0;2;1
"2007_20";"2007-05-14";0;2;7;3;1;0;0;8;0;0;2;15;1;3;25;1;3;5;1;2;0;2;9;10;1;6;2;14;3;3;9;0;1;8;13;5;11;7;0;10;1;1;5;13;1;5;17;0;0;1;1;0;2;0
"2007_19";"2007-05-07";0;7;8;5;0;0;0;4;33;5;4;4;4;6;0;0;2;2;3;5;0;5;8;17;0;6;6;7;4;1;3;5;1;2;0;8;2;19;4;7;2;4;2;5;6;7;4;1;3;0;2;4;0;1
"2007_18";"2007-04-30";2;2;8;5;0;0;2;10;3;1;3;5;1;8;28;1;1;13;3;4;0;6;2;0;0;9;6;2;4;4;2;2;1;1;12;4;7;8;0;7;1;1;1;11;6;0;5;1;1;1;5;4;0;1
"2007_17";"2007-04-23";1;6;5;5;1;0;1;9;16;1;2;12;0;0;8;2;0;13;0;7;0;5;10;2;2;4;7;3;4;5;5;3;0;3;15;7;9;18;0;2;0;1;6;6;2;4;14;0;3;1;2;3;0;0
"2007_16";"2007-04-16";1;2;2;3;0;0;2;7;4;3;3;15;6;6;19;2;1;14;0;2;0;3;0;28;2;1;1;12;2;3;9;2;0;1;13;4;11;36;0;1;3;0;1;3;1;5;15;0;4;0;4;0;2;1
"2007_15";"2007-04-09";2;0;5;4;2;0;1;3;24;2;2;2;3;9;27;2;1;17;1;1;0;5;12;15;1;10;3;1;4;6;8;5;0;0;7;2;8;16;4;8;0;1;8;2;7;2;2;0;1;2;0;3;2;0
